,test_loss,train_loss
0,9.289373970031738,0.00530980434268713
1,9.638618659973144,0.2946813702583313
2,11.967661476135254,0.6599544882774353
3,11.154506874084472,5.245730400085449
4,8.328889560699462,1.3484489917755127
5,7.957969379425049,1.0972580909729004
6,12.564803123474121,0.6934381127357483
7,10.671115112304687,3.905456304550171
8,10.509760570526122,2.224233627319336
9,8.534308528900146,2.984267234802246
10,11.763379096984863,1.7186404466629028
11,8.460371971130371,1.8626084327697754
12,10.837443733215332,6.077624320983887
13,9.283173561096191,1.386539340019226
14,8.298182153701783,1.6895605325698853
15,9.886279487609864,2.0450439453125
16,11.340015029907226,5.448626518249512
17,8.312551307678223,3.28127121925354
18,11.742502021789551,4.258082866668701
19,11.066925144195556,0.13788026571273804
20,10.862017822265624,4.886939525604248
21,11.113977146148681,1.8997492790222168
22,11.242606067657471,1.4812431335449219
23,12.934236431121827,1.5390129089355469
24,8.018295383453369,2.2986369132995605
25,9.364062976837157,2.318843364715576
26,9.914202022552491,2.3983452320098877
27,7.571112108230591,3.698089122772217
28,8.414782428741455,1.136458396911621
29,8.513936996459961,1.4201462268829346
30,8.70772933959961,1.1137466430664062
31,11.44275722503662,2.2951202392578125
32,10.433046531677245,4.663153171539307
33,14.276956272125243,3.5190982818603516
34,7.310799789428711,2.6517210006713867
35,10.30872392654419,1.7354605197906494
36,10.39449520111084,1.436328649520874
37,8.912390327453613,2.2173893451690674
38,11.081588172912598,2.1495134830474854
39,9.060314846038818,2.4954466819763184
40,6.706227493286133,2.2647645473480225
41,12.994285202026367,4.202630043029785
42,7.799897289276123,2.1172285079956055
43,13.740436935424805,2.600416421890259
44,10.606654930114747,1.1199657917022705
45,7.967607021331787,1.3571178913116455
46,5.829436826705932,1.3809728622436523
47,9.290108680725098,1.143500566482544
48,9.259013748168945,4.029578685760498
49,9.13053469657898,2.2322027683258057
50,9.558349990844727,0.5541629195213318
51,7.9688770294189455,1.995381236076355
52,10.03926420211792,3.592294454574585
53,14.482696866989135,2.6626899242401123
54,10.930636024475097,2.1146020889282227
55,7.680063343048095,3.286132335662842
56,11.256266593933105,1.9018958806991577
57,10.740871143341064,1.730911135673523
58,9.774403858184815,0.9027022123336792
59,9.714737796783448,0.8038312792778015
60,8.173186683654786,4.122967720031738
61,7.731454277038575,3.932326078414917
62,9.108781909942627,3.6496548652648926
63,8.34912281036377,1.158656358718872
64,9.179668426513672,1.1490468978881836
65,10.40217990875244,2.908601760864258
66,9.124998188018798,2.672682285308838
67,8.795448303222656,1.074020266532898
68,8.367877435684203,2.4253792762756348
69,8.49591131210327,0.4269196391105652
70,14.482156562805176,1.5355095863342285
71,8.409170150756836,2.81168794631958
72,9.736607074737549,3.698195457458496
73,6.7668983936309814,1.2350728511810303
74,10.964584350585938,1.1923671960830688
75,6.820745182037354,0.6448150277137756
76,7.038538265228271,0.4382038712501526
77,8.308236598968506,7.304166793823242
78,11.302580738067627,1.3879961967468262
79,9.29394760131836,3.370225429534912
80,7.729065799713135,2.818998336791992
81,8.124572467803954,1.4969525337219238
82,10.294212818145752,0.8239068984985352
83,7.863441753387451,6.449607849121094
84,6.108167028427124,1.144005298614502
85,8.152179145812989,2.6136279106140137
86,11.233542823791504,1.864280104637146
87,9.18342342376709,3.846385955810547
88,15.8315860748291,1.1023902893066406
89,9.246434020996094,2.887092113494873
90,10.41648464202881,3.393970489501953
91,11.607318305969239,1.830289363861084
92,10.344105911254882,1.1038786172866821
93,13.518067550659179,1.752249836921692
94,9.557411384582519,2.0413670539855957
95,7.640746402740478,1.4323432445526123
96,10.842348575592041,4.2895002365112305
97,10.432013130187988,1.922448992729187
98,7.190881252288818,0.9210139513015747
99,8.571377086639405,2.283017635345459
100,10.641407585144043,2.2013742923736572
101,5.147122144699097,2.6901323795318604
102,9.582519149780273,1.0645285844802856
103,12.32370433807373,2.454338550567627
104,10.005437278747559,1.3696651458740234
105,10.258443069458007,3.077197790145874
106,8.077991104125976,0.9584353566169739
107,7.113974285125733,3.616091728210449
108,10.26109857559204,1.8971141576766968
109,12.35377025604248,2.226824998855591
110,8.528765296936035,2.213027000427246
111,13.887790203094482,3.8941657543182373
112,7.055099105834961,3.1588313579559326
113,10.711633968353272,2.773029088973999
114,8.439966011047364,4.669798851013184
115,9.22167739868164,1.440445899963379
116,9.532166481018066,0.36509981751441956
117,9.078329467773438,1.1910958290100098
118,8.36336898803711,1.378747820854187
119,8.130946922302247,1.6054842472076416
120,9.052505779266358,0.8701101541519165
121,10.9506046295166,2.291980028152466
122,10.29614429473877,3.1307969093322754
123,10.845976066589355,3.628950357437134
124,8.544460868835449,1.4332139492034912
125,8.63392744064331,1.3172677755355835
126,11.470985221862794,3.1946492195129395
127,10.16612491607666,3.5026803016662598
128,7.532287883758545,0.607908308506012
129,8.9019700050354,1.004455327987671
130,11.102906322479248,1.854572057723999
131,7.743277072906494,5.830440044403076
132,9.901005172729493,0.9716715812683105
133,9.369876289367676,2.699739456176758
134,9.322619724273682,3.79693341255188
135,9.132333469390868,3.8965113162994385
136,9.062350177764893,1.3801888227462769
137,8.476309394836425,3.4551963806152344
138,9.756756687164307,2.666304349899292
139,8.872207641601562,1.2172237634658813
140,10.486606216430664,5.1497392654418945
141,7.587882804870605,1.2717033624649048
142,11.20858154296875,3.2841763496398926
143,10.448123359680176,1.615159511566162
144,8.439593315124512,1.3307690620422363
145,10.201900005340576,0.982489824295044
146,11.961297035217285,0.8881676197052002
147,8.336143970489502,1.28895103931427
148,8.241525459289551,1.9436120986938477
149,9.89146900177002,0.4498800039291382
150,8.10029878616333,1.2093714475631714
151,8.644200086593628,0.36791014671325684
152,7.668465232849121,0.7300890684127808
153,9.106513404846192,1.2396775484085083
154,8.011342525482178,0.9295080304145813
155,11.319033908843995,2.5490260124206543
156,10.967304992675782,0.6679777503013611
157,10.192284488677979,4.648000240325928
158,7.0558116912841795,2.32545804977417
159,8.730323600769044,1.6111407279968262
160,9.627328681945801,1.2245597839355469
161,9.561997509002685,3.963670253753662
162,11.098153781890868,0.35941556096076965
163,6.10299596786499,0.9105104207992554
164,6.6726377487182615,2.3363161087036133
165,12.023991966247559,1.402528166770935
166,8.774755096435547,0.5293533802032471
167,11.46628532409668,2.9374988079071045
168,11.288559722900391,1.883779764175415
169,7.220889568328857,1.3165912628173828
170,5.04204831123352,5.930375576019287
171,10.104910755157471,2.781917095184326
172,8.216020679473877,4.310884475708008
173,9.547132968902588,1.25274658203125
174,8.26282196044922,1.5996019840240479
175,10.301460456848144,1.834760069847107
176,6.701773834228516,0.7016783356666565
177,13.453651332855225,1.2397996187210083
178,9.86838150024414,1.9724113941192627
179,7.2772551536560055,3.1037349700927734
180,11.627387142181396,0.8789610862731934
181,9.166797256469726,0.5227428674697876
182,7.079663562774658,1.3744900226593018
183,9.15232582092285,2.9929986000061035
184,9.629176807403564,0.22399796545505524
185,6.284439039230347,3.7598538398742676
186,8.898434448242188,0.8371292352676392
187,8.339695358276368,0.394633948802948
188,9.546453475952148,4.482087135314941
189,10.026085948944091,0.8344023823738098
190,7.150817728042602,1.0933833122253418
191,6.9407871723175045,1.9246941804885864
192,8.911924934387207,3.052544116973877
193,8.257219314575195,0.3248078227043152
194,12.76661319732666,1.7823704481124878
195,7.373513317108154,1.5674951076507568
196,9.055098342895509,0.5710458159446716
197,6.608897256851196,3.8180103302001953
198,10.505507659912109,1.1026602983474731
199,7.088862514495849,0.29692092537879944
200,6.779284191131592,1.3351874351501465
201,10.011064815521241,0.6758972406387329
202,11.27273588180542,0.510331392288208
203,8.66111249923706,1.5788538455963135
204,6.859818601608277,1.2558180093765259
205,8.776051807403565,1.3182036876678467
206,11.52438564300537,1.2233918905258179
207,7.475978422164917,1.5729025602340698
208,6.6067962646484375,1.8485078811645508
209,9.532530689239502,0.33085042238235474
210,9.312246894836425,0.9793268442153931
211,12.20871868133545,0.8519428372383118
212,13.96644639968872,0.46064022183418274
213,6.706857299804687,0.6385564804077148
214,12.426954174041748,1.079197883605957
215,9.882080459594727,5.78634786605835
216,7.237120342254639,1.8371357917785645
217,13.803630828857422,2.3537380695343018
218,8.85535888671875,2.4059300422668457
219,7.1813883781433105,1.9937163591384888
220,10.242748737335205,1.1280767917633057
221,9.202680969238282,1.4684953689575195
222,7.234032058715821,0.747552216053009
223,8.897548389434814,0.4828155040740967
224,9.320417451858521,5.087629318237305
225,6.906324481964111,2.0232884883880615
226,9.95059289932251,0.6769028306007385
227,11.183688354492187,0.8866917490959167
228,7.340945386886597,1.1517739295959473
229,9.70687026977539,1.1088125705718994
230,8.764011192321778,1.0367754697799683
231,9.089195156097412,7.879400253295898
232,11.09726505279541,3.9396579265594482
233,10.401827812194824,1.5699880123138428
234,9.764324188232422,0.8987700343132019
235,9.675663471221924,2.0201737880706787
236,6.856349277496338,0.34471988677978516
237,8.013027572631836,1.5651780366897583
238,8.457548904418946,2.9235446453094482
239,10.319070625305176,0.6794162392616272
240,9.314759826660156,1.2695404291152954
241,8.864885139465333,2.1517276763916016
242,8.232734298706054,2.1968376636505127
243,9.824524116516113,0.3226860761642456
244,7.874155521392822,0.28845730423927307
245,10.351167678833008,2.6707310676574707
246,11.85762062072754,4.509477615356445
247,10.52163143157959,2.307737112045288
248,9.14841423034668,1.075913667678833
249,8.002027797698975,0.8729149103164673
250,11.348376274108887,0.9550273418426514
251,9.953875541687012,0.0573442280292511
252,7.024494075775147,0.9048902988433838
253,9.170718002319337,0.7642737627029419
254,11.189629650115966,2.7917332649230957
255,8.969358444213867,1.4000113010406494
256,10.191777801513672,0.5058133006095886
257,8.234186267852783,1.102891206741333
258,8.460808277130127,0.4189167022705078
259,10.503570747375488,1.4004451036453247
260,10.656649780273437,0.3447081446647644
261,8.737009716033935,1.9065686464309692
262,9.375254058837891,2.777681827545166
263,10.553883934020996,0.9038190841674805
264,11.941143226623534,0.40839797258377075
265,5.12875919342041,2.0882275104522705
266,11.85682315826416,0.19922399520874023
267,10.412112998962403,2.127955436706543
268,9.89553861618042,1.8432823419570923
269,10.070097541809082,0.8400007486343384
270,11.99592227935791,0.34930428862571716
271,8.640930938720704,0.2776608467102051
272,7.866474866867065,0.14504367113113403
273,8.890192604064941,0.6152349710464478
274,7.145782041549682,1.2680341005325317
275,8.52049207687378,0.0845448225736618
276,7.83209228515625,0.9573773145675659
277,9.080046081542969,0.21645523607730865
278,8.568047189712525,1.5909112691879272
279,10.796503257751464,0.27395641803741455
280,11.770577430725098,1.082909345626831
281,9.324856758117676,4.515964031219482
282,8.455750036239625,0.5137385725975037
283,9.003791046142577,0.40937697887420654
284,9.544356441497802,0.23392178118228912
285,8.461613941192628,0.28970828652381897
286,11.58565263748169,2.7956199645996094
287,5.78315224647522,0.41689783334732056
288,7.921073055267334,0.8526245951652527
289,11.997877311706542,0.11649420112371445
290,9.182820749282836,1.0234849452972412
291,11.298704433441163,2.3094489574432373
292,10.321004867553711,3.228950262069702
293,6.158674716949463,2.3741700649261475
294,6.861572647094727,3.1297574043273926
295,8.593165302276612,0.5445469617843628
296,7.848796224594116,2.620999574661255
297,9.48387689590454,0.5872920751571655
298,8.445201396942139,1.1434754133224487
299,9.79679307937622,1.3940701484680176
300,8.158555030822754,0.3276132643222809
301,13.72573413848877,1.0668686628341675
302,11.14451904296875,2.590785026550293
303,6.908891105651856,0.18533772230148315
304,11.832205963134765,0.32806840538978577
305,10.177716636657715,1.670251727104187
