,loss_box,loss_cls,rpn_loss_box,rpn_loss_cls,total_loss
0,0.8992255926132202,3.0538864135742188,0.4214850664138794,0.8904436230659485,5.265040874481201
1,0.8648767471313477,1.8547194004058838,0.12519896030426025,0.6101959347724915,3.454990863800049
2,0.22957155108451843,0.46864408254623413,0.27603524923324585,0.528235912322998,1.5024867057800293
3,0.2681880295276642,0.512627363204956,0.03214278072118759,0.5682902932167053,1.3812483549118042
4,0.48263025283813477,0.589504063129425,0.02830563113093376,0.5690063238143921,1.6694462299346924
5,0.0789441242814064,0.14702333509922028,0.04301731288433075,0.5364246368408203,0.8054094314575195
6,0.3679787516593933,0.5850473642349243,1.1099084615707397,0.73964923620224,2.802583694458008
7,0.33331069350242615,0.5018643140792847,0.02240576595067978,0.5733053088188171,1.430886149406433
8,0.24904091656208038,0.405335009098053,0.02822035364806652,0.3918522894382477,1.0744484663009644
9,0.41324537992477417,0.8131946325302124,0.1881956160068512,0.4669687747955322,1.8816043138504028
10,0.0,0.017048180103302002,0.31656983494758606,0.5732450485229492,0.9068630933761597
11,1.287761926651001,1.6451770067214966,0.09454487264156342,0.43659356236457825,3.4640774726867676
12,0.18872658908367157,1.168676733970642,0.8795441389083862,0.0889853686094284,2.325932741165161
13,0.2990613877773285,3.327209949493408,0.049503177404403687,0.27949684858322144,3.9552712440490723
14,0.31398624181747437,0.5255140066146851,0.07502750307321548,0.5337660312652588,1.448293685913086
15,0.4864802956581116,2.378499984741211,0.5657774806022644,0.5200669765472412,3.950824737548828
16,0.19249168038368225,0.3093266189098358,0.07676052302122116,0.4933587908744812,1.0719375610351562
17,0.3664774000644684,0.5694882273674011,0.062109410762786865,0.4134112000465393,1.4114863872528076
18,0.8128141164779663,0.8413469195365906,0.33213409781455994,0.44261860847473145,2.4289135932922363
19,0.7498478293418884,0.9285445213317871,0.04668159410357475,0.3895758390426636,2.114650011062622
20,0.22332292795181274,0.4133300185203552,0.21024569869041443,0.24420136213302612,1.0910999774932861
21,0.2940050959587097,0.4129191040992737,0.10954518616199493,0.4432041347026825,1.2596735954284668
22,0.0525914765894413,0.1369689255952835,0.1937236189842224,0.7862287759780884,1.1695127487182617
23,0.11784173548221588,0.17836982011795044,0.006283925846219063,0.3673090934753418,0.669804573059082
24,0.20527569949626923,0.34229061007499695,0.0962073802947998,0.6893018484115601,1.3330755233764648
25,0.39945662021636963,0.7680780291557312,0.016201255843043327,0.4001293182373047,1.5838651657104492
26,0.5860720276832581,0.5276485681533813,0.10250923037528992,0.36346808075904846,1.5796979665756226
27,0.0,0.20417015254497528,0.024246467277407646,0.35619619488716125,0.5846127867698669
28,0.6279066205024719,0.7856595516204834,0.030541695654392242,0.3808478116989136,1.8249555826187134
29,0.5900352597236633,0.9163916707038879,0.08598677814006805,0.2250673472881317,1.8174810409545898
30,0.05537606030702591,0.1382068693637848,0.009604690596461296,0.3129429221153259,0.5161305665969849
31,0.22260305285453796,0.4058510363101959,0.04561357945203781,0.4777623414993286,1.1518299579620361
32,0.4309080243110657,0.5924195051193237,0.18526117503643036,0.17412056028842926,1.382709264755249
33,0.7137049436569214,1.0304396152496338,0.9704408645629883,2.842592477798462,5.557178020477295
34,0.2320260852575302,0.2628152668476105,0.0066260164603590965,0.6201661825180054,1.121633529663086
